06/24/17 03:56,290,8383,786,817,626,347,239
06/24/17 03:40,112,479,248,419,1814,70,135
06/24/17 07:33,69.7,2036,191,921,102,389,318
05/31/17 06:03,65.7,4083,737,247,13647,251,25
06/23/17 10:42,62,8701,19,192,5696,8,489
06/24/17 03:38,57.7,214,759,133,13686,369,784
06/24/17 06:25,56.2,6764,452,368,5845,29,563
06/24/17 05:44,54.1,2474,779,318,3073,363,854
06/24/17 04:19,50,6067,791,304,4301,277,665
06/23/17 12:47,45.3,4332,630,525,4815,390,978
06/24/17 04:45,37.7,6858,159,13,4043,393,859
06/11/17 04:03,37.6,5179,829,555,2309,27,89
06/24/17 07:42,36.4,7334,880,81,5045,1,191
06/19/17 05:49,35.6,5509,195,297,6670,322,878
06/19/17 09:07,35.2,6759,502,529,10392,238,812
06/23/17 01:04,33.8,640,935,912,9590,475,676
06/24/17 06:40,33.6,2818,379,678,1681,11,872
06/22/17 03:34,32.5,5323,851,169,71,401,319
06/23/17 09:05,32,5702,9,748,3898,131,282
06/24/17 03:53,31.9,9389,336,31,5705,210,870
05/15/17 03:25,31.8,2303,515,659,12054,139,283
06/24/17 07:40,30.7,7927,10,708,9608,461,222
06/24/17 01:42,29.4,6281,610,335,13152,202,177
01/30/17 01:08,29.4,4698,144,642,4238,74,191
06/23/17 07:23,29.1,6555,270,938,9572,305,141
05/14/17 06:32,27.8,8792,121,536,6957,66,852
06/23/17 08:18,27.6,1356,464,137,12809,38,750
06/24/17 05:56,27.2,1653,849,314,7850,279,134
05/18/17 08:04,26.9,9607,923,750,14584,198,593
06/24/17 02:51,26.6,9430,415,339,11561,103,351
06/24/17 06:59,26.6,3593,753,196,6810,278,964
06/23/17 11:34,26.4,5873,105,822,4951,306,721
06/24/17 02:57,25.9,2164,535,691,11120,263,275
06/24/17 07:09,25.7,8352,795,937,6522,306,502
06/20/17 09:55,24.3,9768,969,120,14160,139,81
06/06/17 07:46,23.1,8002,616,681,10723,457,274
06/23/17 06:06,23,5990,960,792,11735,44,92
06/24/17 07:31,23,2899,711,91,3909,333,448
06/22/17 06:24,22.8,1530,459,719,14399,258,704
06/23/17 08:57,21.8,1226,24,211,14749,340,656
06/23/17 04:21,21.6,3126,830,692,7336,347,715
06/24/17 08:00,21.5,1348,452,848,8957,208,191
06/21/17 07:35,21.3,4617,424,791,5506,169,470
06/19/17 03:36,20.9,8349,912,170,9734,432,201
06/12/17 09:37,20.6,7759,455,516,13798,365,429
06/21/17 05:15,20.5,8417,815,868,1147,16,909
06/13/17 11:15,20.4,9500,310,236,4348,9,934
06/23/17 03:56,19.5,8029,428,458,10339,16,186
05/30/17 10:30,19.5,4960,341,308,3206,72,621
06/24/17 01:17,19.3,7400,505,226,8943,489,553
06/24/17 08:04,18.7,6080,104,659,2279,487,571
06/22/17 07:26,18.7,4329,960,9,12280,297,224
06/23/17 02:08,18.6,4875,966,467,9511,297,856
06/06/17 06:06,18.6,2318,778,55,1949,378,994
06/23/17 08:48,18.3,1574,948,484,48,342,573
06/24/17 07:06,18,347,370,702,446,161,975
06/15/17 02:22,17.8,778,349,342,346,193,836
06/23/17 11:37,17.5,7754,111,159,9763,384,536
06/24/17 04:55,17.3,8200,704,435,13554,160,83
06/22/17 12:50,17.3,2739,550,514,13774,38,969
06/22/17 06:57,16.8,7818,829,789,11090,213,53
06/23/17 09:47,16.7,8493,269,40,1446,74,278
06/15/17 06:49,16.5,648,198,162,6256,247,407
06/22/17 03:08,16.4,167,261,379,3013,218,831
06/23/17 01:18,16.3,8206,243,970,10506,222,549
06/19/17 06:12,16.1,878,363,397,9459,194,754
06/21/17 07:23,16.1,7719,771,360,12536,153,133
06/20/17 05:01,16.1,8099,782,179,11757,228,725
06/08/17 09:43,15.9,2225,447,709,7872,316,131
05/30/17 12:34,15.7,9167,457,577,10064,94,317
06/23/17 12:18,15.6,6356,239,373,12994,94,564
06/03/17 07:23,15.6,1562,177,113,540,441,946
06/08/17 09:20,15.4,9073,383,125,9704,215,744
06/22/17 09:09,15.2,1400,670,164,2833,269,926
06/24/17 01:13,15.2,5601,629,800,3529,198,489
05/30/17 04:15,15.1,3181,466,630,11083,93,4
05/23/17 11:39,15.1,9961,786,539,14497,79,896
06/22/17 10:31,14.9,9759,902,875,12747,222,322
06/08/17 07:50,14.8,5779,635,980,2106,253,852
06/23/17 01:21,14.8,6068,737,544,931,62,404
06/15/17 06:30,14.7,4796,57,187,5297,250,966
06/19/17 01:38,14.7,1260,111,778,12099,85,259
06/22/17 08:37,14.7,3630,505,859,2587,145,720
06/20/17 12:43,14.6,9637,737,120,5900,202,944
06/21/17 12:40,14.4,5259,589,823,5100,498,454
06/24/17 06:29,14.4,764,174,604,11200,243,298
05/01/17 03:05,14.3,641,584,469,6275,174,714
06/24/17 02:16,14.3,7223,941,520,3345,469,358
06/19/17 07:32,14.2,7733,259,675,14784,189,77
06/20/17 04:00,14.2,7115,67,851,3885,224,482
06/18/17 09:35,14,8437,832,629,9119,201,754
06/23/17 12:40,13.9,9630,801,986,1268,204,937
05/18/17 08:03,13.8,5233,677,838,7016,381,679
06/23/17 10:34,13.7,3309,513,260,1238,411,804
06/24/17 03:46,13.6,6087,517,481,13387,105,843
06/16/17 08:45,13.4,6352,20,981,56,102,212
06/04/17 07:26,13.2,2077,160,370,3593,399,901
06/24/17 03:44,13.1,4789,966,878,3254,463,419
05/12/17 01:58,13.1,8455,366,694,7580,22,713
06/19/17 03:07,13,6042,664,64,11245,1,773
05/19/17 06:14,13,3619,235,755,2774,274,872
