06/24/17 09:27,46.3,1320,178,623,9067,312,209
06/23/17 04:35,24,3356,764,454,4842,147,797
06/22/17 11:11,21.9,8783,258,658,14145,402,785
06/24/17 02:13,18,5893,795,122,9326,351,185
06/14/17 04:48,15.5,949,635,707,6917,367,149
06/24/17 07:27,13.8,7634,256,286,12164,102,653
05/04/17 04:06,12.6,5860,767,412,6889,466,125
06/23/17 11:25,12.6,7658,517,81,6512,95,399
06/24/17 09:10,12.4,5860,415,632,13257,136,117
06/23/17 11:40,12.2,5813,207,201,543,97,783
04/27/17 02:47,10.8,4689,77,85,3987,233,222
06/13/17 03:50,9.9,881,986,822,4762,30,175
06/24/17 04:49,9.4,6872,354,547,11186,468,986
06/19/17 02:55,9.1,9454,997,449,3986,251,842
04/25/17 03:13,8.2,8082,229,697,10020,469,706
06/23/17 07:14,7.5,1344,288,723,7899,223,446
06/24/17 05:45,7.5,1038,96,135,11882,324,755
06/22/17 09:21,7,7470,973,703,6398,427,904
06/24/17 01:58,6.9,4560,238,309,7540,77,4
04/20/17 06:03,6.9,7607,278,54,1979,342,436
06/23/17 05:01,6.9,1423,21,974,6551,85,529
06/23/17 10:58,6.8,3731,784,74,10336,243,270
06/23/17 04:12,6.7,9147,429,883,2603,157,722
06/24/17 03:15,6.6,8673,597,939,8866,46,905
06/24/17 04:17,6.5,2055,964,524,566,296,295
06/22/17 06:27,6.4,4564,270,452,13952,52,592
