06/24/17 03:56,29,3940,36,490,11360,462,249
06/24/17 03:40,12,2133,917,22,8598,123,329
06/24/17 07:33,69,3735,253,160,1262,438,342
05/31/17 06:03,65,7148,480,30,3588,372,736
06/23/17 10:42,84,2455,359,920,13655,401,966
06/24/17 03:38,57,5055,71,603,11369,477,687
06/24/17 06:25,43,2629,726,940,10479,135,478
06/24/17 05:44,54.1,657,940,962,12870,486,734
06/24/17 04:19,50,3378,686,626,303,252,459
06/23/17 12:47,45.3,1146,662,170,567,223,52
06/24/17 04:45,73,787,772,840,4154,256,485
06/11/17 04:03,37.6,6440,232,259,12359,8,80
06/24/17 07:42,36.4,9074,484,185,2695,275,991
06/19/17 05:49,35.6,2619,434,958,11218,261,247
06/19/17 09:07,35.2,3217,175,809,6795,10,716
06/23/17 01:04,33.8,2109,208,997,2999,55,871
06/24/17 06:40,33.6,8103,239,213,13475,109,678
06/22/17 03:34,32.5,8380,46,37,6232,3,158
06/23/17 09:05,32,3640,625,310,11356,217,813
06/24/17 03:53,31.9,961,85,130,5931,267,707
05/15/17 03:25,31.8,7395,832,648,2838,343,782
06/24/17 07:40,30.7,3772,73,403,7454,141,852
06/24/17 01:42,29.4,6094,252,600,12052,356,572
01/30/17 01:08,29.4,9006,596,300,10737,303,572
06/23/17 07:23,29.1,3199,133,613,9238,21,970
05/14/17 06:32,27.8,4129,143,12,13241,367,571
06/23/17 08:18,27.6,6243,105,709,1687,80,792
06/24/17 05:56,27.2,5223,902,95,11334,414,359
05/18/17 08:04,26.9,5500,928,547,6756,216,212
06/24/17 02:51,26.6,555,884,951,12749,197,615
06/24/17 06:59,26.6,1016,302,680,8168,234,469
06/23/17 11:34,26.4,9523,513,457,4406,487,740
06/24/17 02:57,25.9,5322,390,671,6194,439,234
06/24/17 07:09,25.7,1462,207,209,2092,429,294
06/20/17 09:55,24.3,3327,748,317,12109,494,264
06/06/17 07:46,23.1,4289,540,219,11323,437,567
06/23/17 06:06,23,1279,777,94,13930,404,409
06/24/17 07:31,23,6876,193,894,11069,395,88
06/22/17 06:24,22.8,8897,364,392,14809,35,719
06/23/17 08:57,21.8,9855,271,730,7666,25,69
06/23/17 04:21,21.6,5841,142,482,11044,255,679
06/24/17 08:00,21.5,7994,949,829,4333,313,355
06/21/17 07:35,21.3,5544,193,658,5092,248,243
06/19/17 03:36,20.9,2000,716,201,7557,30,249
06/12/17 09:37,20.6,1562,176,608,7002,332,432
06/21/17 05:15,20.5,5279,347,314,9925,411,875
06/13/17 11:15,20.4,1675,294,243,10810,128,401
06/23/17 03:56,19.5,9264,517,466,3101,486,100
05/30/17 10:30,19.5,7018,281,260,4792,11,989
06/24/17 01:17,19.3,4565,957,799,13807,409,281
06/24/17 08:04,18.7,6849,453,322,10565,481,849
06/22/17 07:26,18.7,4579,224,323,9158,291,40
06/23/17 02:08,18.6,6323,827,303,7373,63,624
06/06/17 06:06,18.6,8361,580,285,6268,99,613
06/23/17 08:48,18.3,4162,628,331,6917,309,119
06/24/17 07:06,18,526,960,530,9694,320,736
06/15/17 02:22,17.8,1745,384,778,11326,468,733
06/23/17 11:37,43,7700,278,178,3116,93,757
