06/24/17 03:56,29,9148,980,862,13024,408,169
06/24/17 03:40,12,9433,942,269,5597,262,120
06/24/17 07:33,69,4182,816,198,10529,348,821
05/31/17 06:03,65,2343,541,531,6771,99,831
06/23/17 10:42,84,2170,886,210,9383,396,34
06/24/17 03:38,57,2905,322,180,13012,95,56
06/24/17 06:25,43,3296,458,122,1761,296,517
06/24/17 05:44,54.1,4280,420,829,6243,266,446
06/24/17 04:19,50,4263,507,355,362,440,395
06/23/17 12:47,45.3,2446,957,850,5795,83,433
06/24/17 04:45,73,4371,273,998,10638,416,586
06/11/17 04:03,37.6,7316,563,143,14114,354,114
06/24/17 07:42,36.4,4019,818,357,13457,455,75
06/19/17 05:49,35.6,3622,592,281,6006,15,884
06/19/17 09:07,35.2,8478,62,103,6419,480,470
06/23/17 01:04,33.8,298,392,371,63,213,1000
06/24/17 06:40,33.6,5389,142,250,5748,239,637
06/22/17 03:34,32.5,2093,310,538,8772,485,425
06/23/17 09:05,32,2389,3,68,6750,11,261
06/24/17 03:53,31.9,7838,831,361,1072,457,917
05/15/17 03:25,31.8,6230,961,61,13394,257,623
06/24/17 07:40,30.7,1954,517,701,5829,196,74
06/24/17 01:42,29.4,5645,274,465,4544,58,330
01/30/17 01:08,29.4,1221,162,907,14288,242,371
06/23/17 07:23,29.1,4312,153,838,11614,14,347
05/14/17 06:32,27.8,9150,233,271,5803,394,648
06/23/17 08:18,27.6,7947,560,991,12121,132,497
06/24/17 05:56,27.2,1312,15,327,8614,496,349
05/18/17 08:04,26.9,5158,868,571,10142,362,26
06/24/17 02:51,26.6,2834,166,311,10949,382,476
06/24/17 06:59,26.6,3599,266,106,6367,15,761
06/23/17 11:34,26.4,9735,835,160,11477,232,383
06/24/17 02:57,25.9,2528,745,516,1254,398,807
06/24/17 07:09,25.7,811,135,30,6908,482,777
06/20/17 09:55,24.3,8194,658,981,11721,47,929
06/06/17 07:46,23.1,3230,588,63,12043,175,149
06/23/17 06:06,23,7950,88,985,8221,164,930
06/24/17 07:31,23,1923,345,782,1574,265,128
06/22/17 06:24,22.8,396,181,82,13012,324,459
06/23/17 08:57,21.8,8991,370,534,3168,370,524
06/23/17 04:21,21.6,8016,342,208,4289,416,652
06/24/17 08:00,21.5,4888,887,687,13607,104,122
06/21/17 07:35,21.3,8005,244,661,5193,412,402
06/19/17 03:36,20.9,5864,654,616,3642,20,553
06/12/17 09:37,20.6,8076,993,542,1322,137,135
06/21/17 05:15,20.5,8892,879,713,6366,101,53
06/13/17 11:15,20.4,906,104,373,13640,384,529
06/23/17 03:56,19.5,390,661,97,1329,138,780
05/30/17 10:30,19.5,3688,766,367,14293,240,518
06/24/17 01:17,19.3,8331,537,391,175,430,493
